"0301-4215";"Energy Policy";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1984-882X";"Enfoque";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1517-9087";"Enfoque: Reflexão Contábil (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0100-6916";"Engenharia Agrícola (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1413-4152";"Engenharia Sanitária e Ambiental";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1415-7314";"Engevista (UFF)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1927-7326";"Engineering Management Research (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0104-4036";"Ensaio (Fundação Cesgranrio. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1809-4465";"Ensaio (Rio de Janeiro. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1415-2150";"Ensaio: Pesquisa em Educação em Ciências (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0101-1723";"Ensaios FEE (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1980-2668";"Ensaios FEE (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1939-4667";"Entrepreneurial Executive";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1083-9194";"Environmental & Architectural Phenomenology Newsletter";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"1944-7442";"Environmental Progress & Sustainable Energy (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1088-1913";"Environmental Quality Management (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1462-9011";"Environmental Science & Policy";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"0944-1344";"Environmental Science and Pollution Research International";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1518-2487";"Eptic (UFS)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"2040-7149";"Equality, Diversity and Inclusion: An International Journal";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1414-8145";"Escola Anna Nery";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0798-1015";"Espacios (Caracas)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1517-7130";"Espaço para a Saúde (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0327-5841";"Estudios y Perspectivas en Turismo";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1851-1732";"Estudios y Perspectivas en Turismo (En Línea)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1983-036X";"Estudo & Debate (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1806-9592";"Estudos Avançados (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1980-5357";"Estudos Econômicos";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0101-4161";"Estudos Econômicos (São Paulo. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1980-8208";"Estudos Geológicos (UFPE)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2236-6407";"Estudos Interdisciplinares em Psicologia";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1413-0580";"Estudos Sociedade e Agricultura (UFRRJ)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1808-7310";"Estudos Tecnológicos (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1678-4669";"Estudos de Psicologia (Natal. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1413-294X";"Estudos de Psicologia (UFRN)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1982-4718";"Estudos de Sociologia";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1982-6729";"Estudos do CEPE";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1413-4128";"Estudos do CEPE (UNISC)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1646-4850";"Estudos do ISCA";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1808-4281";"Estudos e Pesquisas em Psicologia (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0955-534X";"European Business Review";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1450-2275";"European Journal Of Economics, Finance and Administrative Sciences";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2235-767X";"European Journal of Business and Social Sciences";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0309-0566";"European Journal of Marketing";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0377-2217";"European Journal of Operational Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1857-7431";"European Scientific Journal";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"2330-2933";"Evolutionary Behavioral Sciences";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1983-9308";"Exacta (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1678-5428";"Exacta (São Paulo. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0957-4174";"Expert Systems with Applications";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1415-7802";"Extensão Rural (Santa Maria)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1519-6895";"Extraprensa (USP)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1516-6503";"FACEF Pesquisa";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1679-723X";"FFBusiness";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1517-8900";"Faces : Revista de Administração (Belo Horizonte. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1984-6975";"Faces: Revista de Administração (Belo Horizonte. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"8756-758X";"Fatigue & Fracture of Engineering Materials & Structures (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1677-0439";"Faz Ciência (UNIOESTE. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1867-8521";"Field Actions Science Reports";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0015-3826";"Floresta (UFPR. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1981-223X";"Foco (Faculdade Novo Milênio)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0956-7135";"Food Control";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"0015-7228";"Foreign Policy";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1806-5457";"Formadores (Cachoeira)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1662-5161";"Frontiers in Human Neuroscience";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"2175-5825";"Future Studies Research Journal";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0016-3287";"Futures (London)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1809-614X";"GEPROS. Gestão da Produção, Operações e Sistemas";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1984-2430";"GEPROS. Gestão da Produção, Operações e Sistemas (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1806-8979";"GV Executivo";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"1754-2413";"Gender in Management (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"0968-6673";"Gender, Work and Organization (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0100-7912";"Geografia (Rio Claro. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1519-874X";"Geologia USP. Série Científica";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"2172-3958";"Geopolitica(s): revista de estudios sobre espacio y poder";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1983-8220";"Gerais: Revista Interinstitucional de Psicologia";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2178-8030";"Gestao e Planejamento";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1988-9011";"Gestión Joven";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1516-9103";"Gestão & Planejamento (Salvador)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1806-9649";"Gestão & Produção";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0104-530X";"Gestão & Produção (UFSCAR. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1808-5792";"Gestão & Regionalidade";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"2176-5308";"Gestão & Regionalidade (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"2317-5087";"Gestão e Conexões";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1807-5436";"Gestão e Desenvolvimento (FEEVALE)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1980-5756";"Gestão e Sociedade (UFMG)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1679-1827";"Gestão.Org";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"0017-0011";"Ginekologia Polska";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2315-5086";"Global Advanced Research Journal of Management and Business Studies";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2255-033X";"Global Education Magazine";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"0975-4172";"Global Journal of Computer Science and Technology";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0975-587X";"Global Journal of Human Social Sciences";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1676-2819";"Global Manager (FSG)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0952-1895";"Governance (Oxford. Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1809-6670";"Governet. Boletim do Orçamento e Finanças";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0740-624X";"Government Information Quarterly";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1413-9073";"Gragoatá (UFF)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0926-2644";"Group Decision and Negotiation";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1415-8868";"HSM Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"0361-6274";"Health Care Management Review";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0268-1080";"Health Policy and Planning (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"2071-5773";"Herpetology Notes";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0101-9171";"Higiene Alimentar";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0103-409X";"Historia & Perspectivas (UFU)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1519-3314";"História Econômica & História de Empresas";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2178-2911";"História da Ciência e Ensino: construindo interfaces";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2236-3459";"História da Educação";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0104-5970";"História, Ciências, Saúde-Manguinhos (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1807-1600";"Holos (Natal. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0018-7267";"Human Relations (New York)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1981-1179";"ID on line. Revista de Psicologia";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1868-4238";"IFIP Advances in Information and Communication Technology";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0214-9877";"INFAD (Barcelona)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1807-1384";"INTERthesis (Florianópolis)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"2175-8018";"Iberoamerican Journal of Industrial Engineering";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"2027-7040";"Iberoamerican Journal of Project Management (IJoPM)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1888-0967";"Ibersid (Zaragoza)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0073-4721";"Iheringia. Série Zoologia (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1750-743X";"Immunotherapy (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1461-5517";"Impact Assessment and Project Appraisal (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"2236-269X";"Independent Journal of Management & Production";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0537-197X";"Indian Journal of Agronomy";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0263-5577";"Industrial Management + Data Systems";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0019-8501";"Industrial Marketing Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0019-7858";"Industrial and Commercial Training";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1517-669X";"Infogeo (Curitiba)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"0266-6669";"Information Development";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1570-1255";"Information Polity";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1350-1917";"Information Systems Journal (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1544-7529";"Information Technologies and International Development (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0268-1102";"Information Technology for Development";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"0103-667X";"Informativo Abrates";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1981-8920";"Informação & Informação (UEL. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0104-0146";"Informação & Sociedade (UFPB. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1809-4783";"Informação & Sociedade (UFPB. Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0100-4409";"Informações Econômicas (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"0101-2568";"Informações FIPE (Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"C"
"1517-6258";"Informe Econômico (UFPI)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1982-1654";"Informática na Educação (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"0718-3291";"Ingeniare. Revista Chilena de Ingeniería (Impresa)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0121-5051";"Innovar (Universidad Nacional de Colombia)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1447-9338";"Innovation (North Sydney)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1980-3486";"Inovcom (São Paulo)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1413-6147";"Integração (USJT)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1550-1949";"Intelligent Systems in Accounting, Finance & Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1890-4865";"IntenexT";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0102-6453";"InterCom: revista brasileira de ciencias da comunicacao";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1679-9844";"InterScience Place";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2317-7217";"InterScientia";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1518-7012";"Interações (UCDB)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0378-1844";"Interciencia (Caracas)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1809-5844";"Intercom (São Paulo. Impresso)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1982-8497";"Interesse Nacional";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1980-0894";"InterfacEHS (Ed. português)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"2316-3801";"Interfaces Científicas - Humanas e Sociais";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0964-8305";"International Biodeterioration & Biodegradation";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1993-5250";"International Business Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1913-9004";"International Business Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1913-9012";"International Business Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0969-5931";"International Business Review";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1554-7191";"International Entrepreneurship and Management Journal";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1569-3767";"International Finance Review";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1467-0895";"International Journal of Accounting Information Systems";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"1740-8008";"International Journal of Accounting, Auditing and Performance Evaluation (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2160-9802";"International Journal of Applied Behavioral Economics";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"2229-516X";"International Journal of Applied and Basic Medical Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1757-8752";"International Journal of Auditing Technology";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1757-8760";"International Journal of Auditing Technology";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1470-9511";"International Journal of Automotive Technology and Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1923-4015";"International Journal of Business Administration";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1751-0252";"International Journal of Business Innovation and Research (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2229-6247";"International Journal of Business Management and Economic Research (IJBMER),";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1554-5466";"International Journal of Business Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1753-0296";"International Journal of Business Science and Applied Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1751-200X";"International Journal of Business and Systems Research (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"2250-3005";"International Journal of Computational Engineering Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B4"
"1463-4201";"International Journal of Computerized Dentistry";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1470-6423";"International Journal of Consumer Studies (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"0975-833X";"International Journal of Current Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1756-9850";"International Journal of Economics and Business Research";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1746-8809";"International Journal of Emerging Markets (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1748-1260";"International Journal of Enterprise Network Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1099-9264";"International Journal of Entrepreneurship";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1741-5098";"International Journal of Entrepreneurship and Innovation Management (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1476-1297";"International Journal of Entrepreneurship and Small Business";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1474-6778";"International Journal of Environment and Sustainable Development";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2168-4812";"International Journal of Finance and Accounting";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"0954-7118";"International Journal of Global Energy Issues";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"2220-8488";"International Journal of Humanities and Social Science";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B5"
"1550-1876";"International Journal of Information and Communication Technology Education";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"2318-9975";"International Journal of Innovation";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
"1363-9196";"International Journal of Innovation Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1757-5877";"International Journal of Innovation Management (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1471-8197";"International Journal of Innovation and Learning (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1740-8830";"International Journal of Innovation and Sustainable Development";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1367-5567";"International Journal of Logistics";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1742-7967";"International Journal of Logistics Systems and Management (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A2"
"1741-9190";"International Journal of Low Radiation (Online)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"1743-9132";"International Journal of Managerial Finance";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B1"
"1753-8378";"International Journal of Managing Projects in Business (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B2"
"0143-7720";"International Journal of Manpower";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0144-3577";"International Journal of Operations & Production Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0960-0035";"International Journal of Physical Distribution & Logistics Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0925-5273";"International Journal of Production Economics";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0020-7543";"International Journal of Production Research (Print)";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"0263-7863";"International Journal of Project Management";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"A1"
"2163-1948";"International Journal of Psychology and Behavioral Sciences";"ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO";"B3"
